payment_id,merchant_id,customer_id,amount,currency,payment_method,failure_reason,payment_status,attempt_number,previous_success_rate,time_since_failure_minutes,is_subscription,recovery_eligible,recovery_action,recovery_success,recovered_amount
pay_0818,merch_100,cust_1082,999,INR,upi,temporary_network_error,FAILED,2,0.81,169,1,1,RETRY_PAYMENT,1,999.0
pay_0819,merch_102,cust_1152,199,INR,netbanking,temporary_network_error,FAILED,3,0.63,116,1,1,RETRY_PAYMENT,0,0.0
pay_0820,merch_105,cust_1145,999,INR,card,temporary_network_error,FAILED,3,0.34,15,0,1,RETRY_PAYMENT,0,0.0
pay_0821,merch_104,cust_1097,499,INR,wallet,authentication_failure,FAILED,1,0.3,103,0,1,SEND_REMINDER,1,499.0
pay_0822,merch_101,cust_1041,9999,INR,wallet,authentication_failure,FAILED,3,0.74,168,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0823,merch_103,cust_1110,2999,INR,card,authentication_failure,FAILED,3,0.18,95,0,0,STOP,0,0.0
pay_0824,merch_103,cust_1114,9999,INR,wallet,authentication_failure,FAILED,2,0.61,24,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0825,merch_104,cust_1047,9999,INR,wallet,temporary_network_error,FAILED,1,0.54,119,0,1,RETRY_PAYMENT,1,9999.0
pay_0826,merch_105,cust_1039,15000,INR,upi,authentication_failure,FAILED,2,0.47,123,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_0827,merch_101,cust_1175,2999,INR,card,timeout,FAILED,2,0.35,13,0,1,RETRY_PAYMENT,0,0.0
pay_0828,merch_104,cust_1027,25000,INR,wallet,bank_declined,FAILED,1,0.49,146,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_0829,merch_104,cust_1020,25000,INR,upi,temporary_network_error,FAILED,3,0.66,46,0,1,RETRY_PAYMENT,0,0.0
pay_0830,merch_100,cust_1021,9999,INR,netbanking,authentication_failure,FAILED,2,0.72,172,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_0831,merch_102,cust_1087,999,INR,card,insufficient_funds,FAILED,1,0.73,155,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0832,merch_100,cust_1111,25000,INR,upi,temporary_network_error,FAILED,2,0.2,44,1,1,RETRY_PAYMENT,1,25000.0
pay_0833,merch_103,cust_1168,15000,INR,netbanking,timeout,FAILED,2,0.41,173,1,1,RETRY_PAYMENT,0,0.0
pay_0834,merch_100,cust_1032,999,INR,upi,insufficient_funds,FAILED,1,0.79,179,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0835,merch_101,cust_1123,999,INR,card,bank_declined,FAILED,3,0.83,138,0,1,SEND_REMINDER,1,999.0
pay_0836,merch_103,cust_1037,15000,INR,wallet,temporary_network_error,FAILED,1,0.24,40,1,1,RETRY_PAYMENT,0,0.0
pay_0837,merch_103,cust_1005,15000,INR,card,insufficient_funds,FAILED,1,0.58,101,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0838,merch_100,cust_1161,9999,INR,wallet,bank_declined,FAILED,3,0.59,142,1,0,STOP,0,0.0
pay_0839,merch_100,cust_1124,9999,INR,wallet,timeout,FAILED,2,0.72,174,1,1,RETRY_PAYMENT,1,9999.0
pay_0840,merch_100,cust_1135,199,INR,wallet,timeout,FAILED,1,0.57,69,1,1,RETRY_PAYMENT,0,0.0
pay_0841,merch_100,cust_1126,4999,INR,wallet,limit_exceeded,FAILED,2,0.12,74,0,1,SEND_REMINDER,0,0.0
pay_0842,merch_103,cust_1059,25000,INR,card,timeout,FAILED,3,0.39,155,1,1,RETRY_PAYMENT,1,25000.0
pay_0843,merch_102,cust_1185,9999,INR,wallet,limit_exceeded,FAILED,3,0.72,121,0,0,STOP,0,0.0
pay_0844,merch_104,cust_1053,2999,INR,upi,limit_exceeded,FAILED,2,0.21,52,0,1,SEND_REMINDER,0,0.0
pay_0845,merch_100,cust_1106,15000,INR,netbanking,insufficient_funds,FAILED,1,0.57,5,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0846,merch_102,cust_1173,999,INR,card,timeout,FAILED,1,0.79,87,1,1,RETRY_PAYMENT,1,999.0
pay_0847,merch_101,cust_1030,25000,INR,card,bank_declined,FAILED,1,0.94,91,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0848,merch_104,cust_1068,999,INR,upi,limit_exceeded,FAILED,1,0.89,113,1,1,SEND_REMINDER,0,0.0
pay_0849,merch_100,cust_1027,499,INR,upi,timeout,FAILED,1,0.24,31,0,1,RETRY_PAYMENT,0,0.0
pay_0850,merch_101,cust_1186,2999,INR,wallet,timeout,FAILED,2,0.72,26,0,1,RETRY_PAYMENT,1,2999.0
pay_0851,merch_102,cust_1035,499,INR,card,bank_declined,FAILED,2,0.75,2,0,1,SEND_REMINDER,0,0.0
pay_0852,merch_103,cust_1087,2999,INR,card,temporary_network_error,FAILED,1,0.42,107,1,1,RETRY_PAYMENT,1,2999.0
pay_0853,merch_101,cust_1038,25000,INR,wallet,insufficient_funds,FAILED,1,0.78,106,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0854,merch_104,cust_1174,4999,INR,upi,bank_declined,FAILED,1,0.75,133,0,1,SEND_REMINDER,1,4999.0
pay_0855,merch_102,cust_1102,999,INR,wallet,temporary_network_error,FAILED,2,0.75,170,0,1,RETRY_PAYMENT,1,999.0
pay_0856,merch_100,cust_1161,25000,INR,netbanking,bank_declined,FAILED,2,0.85,180,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0857,merch_102,cust_1088,199,INR,netbanking,timeout,FAILED,2,0.88,180,1,1,RETRY_PAYMENT,1,199.0
pay_0858,merch_101,cust_1139,15000,INR,netbanking,limit_exceeded,FAILED,2,0.76,78,0,1,SEND_PAYMENT_LINK,1,15000.0
pay_0859,merch_102,cust_1099,999,INR,netbanking,insufficient_funds,FAILED,1,0.53,80,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0860,merch_101,cust_1005,199,INR,netbanking,insufficient_funds,FAILED,1,0.72,130,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0861,merch_102,cust_1066,25000,INR,netbanking,temporary_network_error,FAILED,1,0.74,32,1,1,RETRY_PAYMENT,1,25000.0
pay_0862,merch_105,cust_1001,15000,INR,netbanking,insufficient_funds,FAILED,3,0.94,145,0,0,STOP,0,0.0
pay_0863,merch_102,cust_1076,2999,INR,card,limit_exceeded,FAILED,2,0.54,64,0,1,SEND_REMINDER,0,0.0
pay_0864,merch_104,cust_1049,4999,INR,wallet,temporary_network_error,FAILED,1,0.7,106,0,1,RETRY_PAYMENT,1,4999.0
pay_0865,merch_103,cust_1033,15000,INR,card,bank_declined,FAILED,1,0.41,135,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0866,merch_104,cust_1199,9999,INR,netbanking,timeout,FAILED,2,0.64,113,1,1,RETRY_PAYMENT,1,9999.0
pay_0867,merch_103,cust_1041,999,INR,card,bank_declined,FAILED,3,0.49,132,0,0,STOP,0,0.0
pay_0868,merch_105,cust_1054,15000,INR,wallet,temporary_network_error,FAILED,3,0.23,144,1,1,RETRY_PAYMENT,0,0.0
pay_0869,merch_100,cust_1154,9999,INR,upi,temporary_network_error,FAILED,1,0.59,11,0,1,RETRY_PAYMENT,1,9999.0
pay_0870,merch_102,cust_1095,2999,INR,netbanking,bank_declined,FAILED,1,0.77,37,1,1,SEND_REMINDER,1,2999.0
pay_0871,merch_102,cust_1072,1499,INR,card,limit_exceeded,FAILED,2,0.1,141,1,1,SEND_REMINDER,1,1499.0
pay_0872,merch_100,cust_1106,15000,INR,netbanking,timeout,FAILED,2,0.87,97,1,1,RETRY_PAYMENT,1,15000.0
pay_0873,merch_104,cust_1033,999,INR,wallet,bank_declined,FAILED,3,0.48,84,0,0,STOP,0,0.0
pay_0874,merch_104,cust_1170,9999,INR,wallet,insufficient_funds,FAILED,2,0.39,12,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0875,merch_105,cust_1022,999,INR,upi,timeout,FAILED,3,0.78,80,0,1,RETRY_PAYMENT,1,999.0
pay_0876,merch_100,cust_1049,25000,INR,upi,timeout,FAILED,2,0.26,122,0,1,RETRY_PAYMENT,1,25000.0
pay_0877,merch_104,cust_1046,199,INR,netbanking,insufficient_funds,FAILED,1,0.81,149,1,1,SEND_PAYMENT_LINK,1,199.0
pay_0878,merch_104,cust_1155,4999,INR,wallet,timeout,FAILED,1,0.52,6,1,1,RETRY_PAYMENT,1,4999.0
pay_0879,merch_103,cust_1006,25000,INR,netbanking,bank_declined,FAILED,1,0.18,26,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_0880,merch_101,cust_1065,499,INR,card,authentication_failure,FAILED,2,0.68,16,1,1,SEND_REMINDER,1,499.0
pay_0881,merch_105,cust_1014,2999,INR,wallet,temporary_network_error,FAILED,1,0.22,83,1,1,RETRY_PAYMENT,1,2999.0
pay_0882,merch_100,cust_1013,1499,INR,card,timeout,FAILED,2,0.3,131,1,1,RETRY_PAYMENT,0,0.0
pay_0883,merch_102,cust_1015,4999,INR,wallet,timeout,FAILED,2,0.16,8,1,1,RETRY_PAYMENT,1,4999.0
pay_0884,merch_100,cust_1068,25000,INR,upi,insufficient_funds,FAILED,2,0.65,33,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0885,merch_103,cust_1021,25000,INR,card,insufficient_funds,FAILED,1,0.56,44,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0886,merch_103,cust_1142,15000,INR,upi,temporary_network_error,FAILED,2,0.92,159,1,1,RETRY_PAYMENT,1,15000.0
pay_0887,merch_101,cust_1000,199,INR,wallet,authentication_failure,FAILED,2,0.31,175,1,1,SEND_REMINDER,0,0.0
pay_0888,merch_105,cust_1054,25000,INR,netbanking,temporary_network_error,FAILED,1,0.73,145,0,1,RETRY_PAYMENT,1,25000.0
pay_0889,merch_103,cust_1178,499,INR,card,limit_exceeded,FAILED,2,0.95,111,0,1,SEND_REMINDER,0,0.0
pay_0890,merch_102,cust_1174,4999,INR,netbanking,limit_exceeded,FAILED,2,0.33,170,1,1,SEND_REMINDER,0,0.0
pay_0891,merch_103,cust_1153,4999,INR,upi,limit_exceeded,FAILED,1,0.65,1,1,1,SEND_REMINDER,1,4999.0
pay_0892,merch_100,cust_1172,999,INR,wallet,timeout,FAILED,3,0.7,101,0,1,RETRY_PAYMENT,0,0.0
pay_0893,merch_105,cust_1166,499,INR,upi,limit_exceeded,FAILED,2,0.67,91,1,1,SEND_REMINDER,0,0.0
pay_0894,merch_102,cust_1099,999,INR,upi,temporary_network_error,FAILED,2,0.41,50,1,1,RETRY_PAYMENT,1,999.0
pay_0895,merch_105,cust_1005,2999,INR,netbanking,insufficient_funds,FAILED,1,0.79,161,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0896,merch_101,cust_1059,15000,INR,netbanking,temporary_network_error,FAILED,1,0.52,156,0,1,RETRY_PAYMENT,1,15000.0
pay_0897,merch_105,cust_1101,499,INR,netbanking,timeout,FAILED,2,0.52,142,0,1,RETRY_PAYMENT,1,499.0
pay_0898,merch_104,cust_1172,999,INR,upi,timeout,FAILED,1,0.73,33,1,1,RETRY_PAYMENT,1,999.0
pay_0899,merch_101,cust_1133,2999,INR,card,limit_exceeded,FAILED,1,0.94,178,1,1,SEND_REMINDER,0,0.0
pay_0900,merch_103,cust_1000,9999,INR,upi,authentication_failure,FAILED,2,0.82,105,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_0901,merch_104,cust_1119,15000,INR,netbanking,timeout,FAILED,1,0.85,58,0,1,RETRY_PAYMENT,1,15000.0
pay_0902,merch_103,cust_1136,15000,INR,netbanking,temporary_network_error,FAILED,2,0.27,21,0,1,RETRY_PAYMENT,0,0.0
pay_0903,merch_101,cust_1176,9999,INR,upi,insufficient_funds,FAILED,1,0.24,80,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0904,merch_100,cust_1007,15000,INR,wallet,temporary_network_error,FAILED,2,0.78,86,1,1,RETRY_PAYMENT,1,15000.0
pay_0905,merch_103,cust_1061,4999,INR,upi,authentication_failure,FAILED,2,0.77,19,1,1,SEND_REMINDER,0,0.0
pay_0906,merch_105,cust_1114,499,INR,upi,temporary_network_error,FAILED,1,0.42,178,0,1,RETRY_PAYMENT,1,499.0
pay_0907,merch_100,cust_1113,199,INR,netbanking,timeout,FAILED,3,0.47,27,0,1,RETRY_PAYMENT,0,0.0
pay_0908,merch_102,cust_1097,9999,INR,upi,timeout,FAILED,2,0.3,154,0,1,RETRY_PAYMENT,1,9999.0
pay_0909,merch_103,cust_1109,499,INR,netbanking,limit_exceeded,FAILED,3,0.77,117,1,0,STOP,0,0.0
pay_0910,merch_104,cust_1049,499,INR,upi,temporary_network_error,FAILED,2,0.71,152,0,1,RETRY_PAYMENT,1,499.0
pay_0911,merch_101,cust_1163,25000,INR,netbanking,authentication_failure,FAILED,2,0.51,159,1,1,SEND_PAYMENT_LINK,1,25000.0
pay_0912,merch_101,cust_1011,199,INR,card,authentication_failure,FAILED,2,0.47,167,1,1,SEND_REMINDER,1,199.0
pay_0913,merch_104,cust_1198,999,INR,card,bank_declined,FAILED,1,0.61,75,1,1,SEND_REMINDER,0,0.0
pay_0914,merch_104,cust_1150,999,INR,upi,insufficient_funds,FAILED,2,0.8,144,0,1,SEND_PAYMENT_LINK,1,999.0
pay_0915,merch_101,cust_1051,1499,INR,upi,authentication_failure,FAILED,1,0.67,178,1,1,SEND_REMINDER,0,0.0
pay_0916,merch_102,cust_1148,4999,INR,netbanking,bank_declined,FAILED,1,0.24,117,0,1,SEND_REMINDER,1,4999.0
pay_0917,merch_100,cust_1163,1499,INR,card,bank_declined,FAILED,2,0.28,124,1,1,SEND_REMINDER,0,0.0
pay_0918,merch_103,cust_1052,9999,INR,card,temporary_network_error,FAILED,1,0.11,92,0,1,RETRY_PAYMENT,1,9999.0
pay_0919,merch_101,cust_1074,15000,INR,card,limit_exceeded,FAILED,2,0.88,93,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0920,merch_101,cust_1050,2999,INR,card,insufficient_funds,FAILED,1,0.71,87,0,1,SEND_PAYMENT_LINK,1,2999.0
pay_0921,merch_100,cust_1045,2999,INR,upi,temporary_network_error,FAILED,3,0.22,168,0,1,RETRY_PAYMENT,1,2999.0
pay_0922,merch_101,cust_1078,15000,INR,card,authentication_failure,FAILED,1,0.66,135,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0923,merch_100,cust_1030,999,INR,card,insufficient_funds,FAILED,1,0.55,178,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0924,merch_103,cust_1162,1499,INR,upi,timeout,FAILED,2,0.26,138,1,1,RETRY_PAYMENT,1,1499.0
pay_0925,merch_102,cust_1063,199,INR,netbanking,insufficient_funds,FAILED,2,0.92,126,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0926,merch_103,cust_1169,499,INR,card,timeout,FAILED,2,0.74,166,1,1,RETRY_PAYMENT,1,499.0
pay_0927,merch_103,cust_1045,4999,INR,netbanking,timeout,FAILED,3,0.51,127,1,1,RETRY_PAYMENT,1,4999.0
pay_0928,merch_103,cust_1163,199,INR,card,insufficient_funds,FAILED,1,0.48,61,1,1,SEND_PAYMENT_LINK,1,199.0
pay_0929,merch_103,cust_1096,999,INR,netbanking,authentication_failure,FAILED,2,0.17,22,1,1,SEND_REMINDER,1,999.0
pay_0930,merch_102,cust_1058,199,INR,wallet,timeout,FAILED,2,0.39,116,1,1,RETRY_PAYMENT,1,199.0
pay_0931,merch_102,cust_1127,4999,INR,netbanking,bank_declined,FAILED,1,0.25,60,1,1,SEND_REMINDER,0,0.0
pay_0932,merch_102,cust_1021,2999,INR,upi,authentication_failure,FAILED,1,0.18,19,1,1,SEND_REMINDER,1,2999.0
pay_0933,merch_101,cust_1085,1499,INR,netbanking,authentication_failure,FAILED,1,0.73,175,1,1,SEND_REMINDER,1,1499.0
pay_0934,merch_104,cust_1035,25000,INR,netbanking,temporary_network_error,FAILED,1,0.34,89,1,1,RETRY_PAYMENT,0,0.0
pay_0935,merch_104,cust_1193,199,INR,wallet,limit_exceeded,FAILED,2,0.94,39,1,1,SEND_REMINDER,1,199.0
pay_0936,merch_105,cust_1191,1499,INR,wallet,insufficient_funds,FAILED,2,0.6,142,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0937,merch_103,cust_1087,499,INR,netbanking,insufficient_funds,FAILED,2,0.75,179,1,1,SEND_PAYMENT_LINK,1,499.0
pay_0938,merch_103,cust_1142,199,INR,netbanking,insufficient_funds,FAILED,2,0.84,79,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0939,merch_105,cust_1090,4999,INR,card,bank_declined,FAILED,2,0.68,104,1,1,SEND_REMINDER,1,4999.0
pay_0940,merch_100,cust_1145,199,INR,card,insufficient_funds,FAILED,1,0.58,155,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0941,merch_101,cust_1100,499,INR,wallet,insufficient_funds,FAILED,2,0.19,146,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0942,merch_102,cust_1023,999,INR,upi,limit_exceeded,FAILED,2,0.25,177,1,1,SEND_REMINDER,1,999.0
pay_0943,merch_101,cust_1017,9999,INR,netbanking,insufficient_funds,FAILED,1,0.35,135,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0944,merch_102,cust_1132,199,INR,card,authentication_failure,FAILED,2,0.43,29,0,1,SEND_REMINDER,0,0.0
pay_0945,merch_103,cust_1190,499,INR,wallet,insufficient_funds,FAILED,1,0.84,80,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0946,merch_105,cust_1121,999,INR,netbanking,timeout,FAILED,1,0.53,176,1,1,RETRY_PAYMENT,1,999.0
pay_0947,merch_100,cust_1036,15000,INR,upi,bank_declined,FAILED,2,0.79,135,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0948,merch_103,cust_1117,15000,INR,upi,limit_exceeded,FAILED,1,0.34,117,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0949,merch_105,cust_1076,9999,INR,card,bank_declined,FAILED,1,0.25,159,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_0950,merch_105,cust_1046,499,INR,wallet,limit_exceeded,FAILED,1,0.3,41,1,1,SEND_REMINDER,0,0.0
pay_0951,merch_104,cust_1074,499,INR,card,bank_declined,FAILED,2,0.94,142,0,1,SEND_REMINDER,0,0.0
pay_0952,merch_100,cust_1193,499,INR,netbanking,bank_declined,FAILED,2,0.24,54,0,1,SEND_REMINDER,1,499.0
pay_0953,merch_100,cust_1163,15000,INR,wallet,authentication_failure,FAILED,3,0.44,50,1,0,STOP,0,0.0
pay_0954,merch_100,cust_1002,2999,INR,upi,limit_exceeded,FAILED,1,0.38,119,1,1,SEND_REMINDER,0,0.0
pay_0955,merch_100,cust_1140,1499,INR,wallet,insufficient_funds,FAILED,2,0.8,42,0,1,SEND_PAYMENT_LINK,0,0.0
pay_0956,merch_104,cust_1025,999,INR,netbanking,temporary_network_error,FAILED,2,0.73,44,0,1,RETRY_PAYMENT,1,999.0
pay_0957,merch_100,cust_1173,2999,INR,card,bank_declined,FAILED,1,0.25,9,0,1,SEND_REMINDER,1,2999.0
pay_0958,merch_100,cust_1162,25000,INR,upi,bank_declined,FAILED,3,0.36,14,0,0,STOP,0,0.0
pay_0959,merch_100,cust_1197,9999,INR,card,insufficient_funds,FAILED,1,0.87,52,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0960,merch_100,cust_1003,4999,INR,card,limit_exceeded,FAILED,3,0.15,25,0,0,STOP,0,0.0
pay_0961,merch_105,cust_1042,199,INR,wallet,timeout,FAILED,1,0.79,83,0,1,RETRY_PAYMENT,1,199.0
pay_0962,merch_104,cust_1101,9999,INR,upi,insufficient_funds,FAILED,1,0.19,83,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_0963,merch_105,cust_1080,199,INR,wallet,insufficient_funds,FAILED,2,0.29,169,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0964,merch_102,cust_1011,499,INR,card,bank_declined,FAILED,1,0.75,128,0,1,SEND_REMINDER,0,0.0
pay_0965,merch_104,cust_1043,2999,INR,upi,timeout,FAILED,1,0.93,179,1,1,RETRY_PAYMENT,1,2999.0
pay_0966,merch_105,cust_1034,4999,INR,card,limit_exceeded,FAILED,3,0.37,171,1,0,STOP,0,0.0
pay_0967,merch_100,cust_1085,199,INR,wallet,bank_declined,FAILED,2,0.64,60,0,1,SEND_REMINDER,1,199.0
pay_0968,merch_104,cust_1194,499,INR,netbanking,insufficient_funds,FAILED,3,0.46,63,0,0,STOP,0,0.0
pay_0969,merch_100,cust_1035,4999,INR,wallet,authentication_failure,FAILED,1,0.23,53,0,1,SEND_REMINDER,1,4999.0
pay_0970,merch_105,cust_1153,15000,INR,netbanking,insufficient_funds,FAILED,1,0.37,11,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0971,merch_102,cust_1192,199,INR,card,limit_exceeded,FAILED,1,0.39,53,0,1,SEND_REMINDER,0,0.0
pay_0972,merch_105,cust_1063,1499,INR,wallet,timeout,FAILED,1,0.26,162,0,1,RETRY_PAYMENT,1,1499.0
pay_0973,merch_103,cust_1017,1499,INR,upi,limit_exceeded,FAILED,1,0.9,33,0,1,SEND_REMINDER,1,1499.0
pay_0974,merch_104,cust_1052,1499,INR,upi,bank_declined,FAILED,3,0.5,43,0,0,STOP,0,0.0
pay_0975,merch_101,cust_1108,999,INR,card,authentication_failure,FAILED,1,0.59,163,0,1,SEND_REMINDER,1,999.0
pay_0976,merch_103,cust_1020,4999,INR,wallet,bank_declined,FAILED,1,0.5,109,1,1,SEND_REMINDER,0,0.0
pay_0977,merch_103,cust_1005,9999,INR,wallet,temporary_network_error,FAILED,1,0.61,40,0,1,RETRY_PAYMENT,1,9999.0
pay_0978,merch_103,cust_1078,15000,INR,netbanking,bank_declined,FAILED,2,0.62,19,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_0979,merch_103,cust_1050,999,INR,card,temporary_network_error,FAILED,1,0.83,96,1,1,RETRY_PAYMENT,1,999.0
pay_0980,merch_103,cust_1101,4999,INR,wallet,bank_declined,FAILED,1,0.64,151,0,1,SEND_REMINDER,1,4999.0
pay_0981,merch_100,cust_1031,9999,INR,card,insufficient_funds,FAILED,2,0.91,90,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0982,merch_102,cust_1178,199,INR,wallet,bank_declined,FAILED,3,0.31,123,0,0,STOP,0,0.0
pay_0983,merch_102,cust_1161,199,INR,card,authentication_failure,FAILED,2,0.49,175,0,1,SEND_REMINDER,1,199.0
pay_0984,merch_104,cust_1148,999,INR,upi,temporary_network_error,FAILED,1,0.65,99,1,1,RETRY_PAYMENT,1,999.0
pay_0985,merch_100,cust_1132,1499,INR,wallet,insufficient_funds,FAILED,2,0.31,78,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0986,merch_105,cust_1105,499,INR,upi,limit_exceeded,FAILED,2,0.76,89,0,1,SEND_REMINDER,1,499.0
pay_0987,merch_101,cust_1191,9999,INR,netbanking,temporary_network_error,FAILED,1,0.79,1,0,1,RETRY_PAYMENT,1,9999.0
pay_0988,merch_105,cust_1106,25000,INR,wallet,limit_exceeded,FAILED,1,0.72,44,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_0989,merch_105,cust_1034,1499,INR,wallet,insufficient_funds,FAILED,2,0.91,116,0,1,SEND_PAYMENT_LINK,1,1499.0
pay_0990,merch_100,cust_1191,999,INR,card,authentication_failure,FAILED,2,0.47,160,0,1,SEND_REMINDER,0,0.0
pay_0991,merch_101,cust_1020,2999,INR,upi,bank_declined,FAILED,1,0.34,88,0,1,SEND_REMINDER,0,0.0
pay_0992,merch_103,cust_1124,499,INR,upi,temporary_network_error,FAILED,1,0.74,2,0,1,RETRY_PAYMENT,1,499.0
pay_0993,merch_104,cust_1001,9999,INR,netbanking,bank_declined,FAILED,2,0.74,155,1,1,SEND_PAYMENT_LINK,1,9999.0
pay_0994,merch_105,cust_1087,4999,INR,card,authentication_failure,FAILED,3,0.44,157,0,0,STOP,0,0.0
pay_0995,merch_102,cust_1084,499,INR,upi,bank_declined,FAILED,3,0.44,36,0,0,STOP,0,0.0
pay_0996,merch_104,cust_1031,25000,INR,netbanking,limit_exceeded,FAILED,1,0.41,159,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0997,merch_105,cust_1048,199,INR,netbanking,temporary_network_error,FAILED,3,0.41,12,1,1,RETRY_PAYMENT,0,0.0
pay_0998,merch_101,cust_1155,15000,INR,wallet,limit_exceeded,FAILED,2,0.77,90,1,1,SEND_PAYMENT_LINK,0,0.0
pay_0999,merch_103,cust_1168,499,INR,wallet,authentication_failure,FAILED,2,0.27,37,0,1,SEND_REMINDER,1,499.0
pay_1000,merch_100,cust_1077,25000,INR,wallet,insufficient_funds,FAILED,2,0.91,124,0,1,SEND_PAYMENT_LINK,1,25000.0
pay_1001,merch_101,cust_1192,499,INR,upi,bank_declined,FAILED,3,0.12,84,1,0,STOP,0,0.0
pay_1002,merch_102,cust_1056,2999,INR,wallet,limit_exceeded,FAILED,1,0.67,137,1,1,SEND_REMINDER,1,2999.0
pay_1003,merch_105,cust_1085,1499,INR,upi,limit_exceeded,FAILED,1,0.42,98,1,1,SEND_REMINDER,0,0.0
pay_1004,merch_101,cust_1066,499,INR,netbanking,temporary_network_error,FAILED,1,0.18,152,0,1,RETRY_PAYMENT,1,499.0
pay_1005,merch_100,cust_1146,4999,INR,card,authentication_failure,FAILED,2,0.59,1,1,1,SEND_REMINDER,1,4999.0
pay_1006,merch_104,cust_1048,9999,INR,wallet,authentication_failure,FAILED,1,0.78,33,0,1,SEND_PAYMENT_LINK,1,9999.0
pay_1007,merch_100,cust_1137,15000,INR,netbanking,insufficient_funds,FAILED,1,0.81,128,1,1,SEND_PAYMENT_LINK,1,15000.0
pay_1008,merch_102,cust_1037,199,INR,netbanking,authentication_failure,FAILED,2,0.94,32,1,1,SEND_REMINDER,0,0.0
pay_1009,merch_105,cust_1146,15000,INR,card,bank_declined,FAILED,1,0.7,97,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1010,merch_102,cust_1039,1499,INR,card,limit_exceeded,FAILED,3,0.14,46,1,0,STOP,0,0.0
pay_1011,merch_105,cust_1100,2999,INR,card,temporary_network_error,FAILED,2,0.43,109,1,1,RETRY_PAYMENT,0,0.0
pay_1012,merch_103,cust_1100,499,INR,netbanking,authentication_failure,FAILED,3,0.88,180,1,1,SEND_REMINDER,1,499.0
pay_1013,merch_102,cust_1192,199,INR,netbanking,bank_declined,FAILED,3,0.24,36,1,0,STOP,0,0.0
pay_1014,merch_105,cust_1123,2999,INR,card,insufficient_funds,FAILED,1,0.78,51,0,1,SEND_PAYMENT_LINK,1,2999.0
pay_1015,merch_104,cust_1026,999,INR,wallet,bank_declined,FAILED,3,0.82,15,0,1,SEND_REMINDER,0,0.0
pay_1016,merch_103,cust_1045,199,INR,upi,timeout,FAILED,3,0.39,112,0,1,RETRY_PAYMENT,0,0.0
pay_1017,merch_103,cust_1062,199,INR,upi,insufficient_funds,FAILED,2,0.52,177,0,1,SEND_PAYMENT_LINK,0,0.0
pay_1018,merch_103,cust_1198,499,INR,wallet,limit_exceeded,FAILED,2,0.33,168,1,1,SEND_REMINDER,0,0.0
pay_1019,merch_100,cust_1029,499,INR,upi,bank_declined,FAILED,3,0.67,131,0,0,STOP,0,0.0
pay_1020,merch_100,cust_1150,15000,INR,netbanking,limit_exceeded,FAILED,3,0.18,152,0,0,STOP,0,0.0
pay_1021,merch_103,cust_1123,9999,INR,netbanking,timeout,FAILED,1,0.18,17,0,1,RETRY_PAYMENT,1,9999.0
